sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2024-01-09T10:20:00,1,SHELF-F18,19.08,55.32,3221
2024-01-09T10:40:00,1,SHELF-F18,20.42,56.02,3221
2024-01-09T11:00:00,1,SHELF-F18,20.29,55.27,3221
2024-01-09T11:20:00,1,SHELF-F18,21.02,50.03,3221
2024-01-09T11:40:00,1,SHELF-F18,20.60,48.78,3221
2024-01-09T12:00:00,1,SHELF-F18,19.62,57.57,3221
2024-01-09T12:20:00,1,SHELF-F18,20.35,57.65,3221
2024-01-09T12:40:00,1,SHELF-F18,19.56,45.39,3221
2024-01-09T13:00:00,1,SHELF-F18,20.67,45.50,3221
2024-01-09T13:20:00,1,SHELF-F18,19.80,53.94,3221
2024-01-09T13:40:00,1,SHELF-F18,20.55,55.47,3221
2024-01-09T14:00:00,1,SHELF-F18,21.19,49.49,3221
2024-01-09T14:20:00,1,SHELF-F18,20.18,52.27,3221
2024-01-09T14:40:00,1,SHELF-F18,21.21,44.64,3221
2024-01-09T15:00:00,1,SHELF-F18,21.29,52.35,3221
2024-01-09T15:20:00,1,SHELF-F18,20.07,43.73,3221
2024-01-09T15:40:00,1,SHELF-F18,19.84,51.65,3221
2024-01-09T16:00:00,1,SHELF-F18,21.50,42.45,3221
2024-01-09T16:20:00,1,SHELF-F18,20.37,50.67,3221
2024-01-09T16:40:00,1,SHELF-F18,19.94,51.55,3221
2024-01-09T17:00:00,1,SHELF-F18,21.45,46.95,3221
2024-01-09T17:20:00,1,SHELF-F18,21.04,52.21,3221
2024-01-09T17:40:00,1,SHELF-F18,20.00,46.31,3221
2024-01-09T18:00:00,1,SHELF-F18,22.01,51.04,3221
2024-01-09T18:20:00,1,SHELF-F18,21.19,54.64,3221
2024-01-09T18:40:00,1,SHELF-F18,20.15,47.03,3221
2024-01-09T19:00:00,1,SHELF-F18,22.07,42.14,3221
2024-01-09T19:20:00,1,SHELF-F18,20.90,46.52,3221
2024-01-09T19:40:00,1,SHELF-F18,20.98,45.12,3221
2024-01-09T20:00:00,1,SHELF-F18,21.81,53.61,3221
2024-01-09T20:20:00,1,SHELF-F18,22.26,53.24,3221
2024-01-09T20:40:00,1,SHELF-F18,20.50,48.52,3221
2024-01-09T21:00:00,1,SHELF-F18,21.92,43.62,3221
2024-01-09T21:20:00,1,SHELF-F18,22.05,44.40,3221
2024-01-09T21:40:00,1,SHELF-F18,21.61,48.11,3221
2024-01-09T22:00:00,1,SHELF-F18,21.73,55.63,3221
2024-01-09T22:20:00,1,SHELF-F18,21.14,44.42,3221
2024-01-09T22:40:00,1,SHELF-F18,21.48,56.16,3221
2024-01-09T23:00:00,1,SHELF-F18,20.87,53.50,3221
2024-01-09T23:20:00,1,SHELF-F18,22.45,54.92,3221
2024-01-09T23:40:00,1,SHELF-F18,21.99,54.30,3221
2024-01-10T00:00:00,1,SHELF-D12,19.79,50.03,3123
2024-01-10T00:20:00,1,SHELF-D12,19.79,51.74,3123
2024-01-10T00:40:00,1,SHELF-D12,18.85,54.30,3123
2024-01-10T01:00:00,1,SHELF-D12,18.83,44.10,3123
2024-01-10T01:20:00,1,SHELF-D12,18.51,51.98,3123
2024-01-10T01:40:00,1,SHELF-D12,19.81,42.64,3123
2024-01-10T02:00:00,1,SHELF-D12,19.48,52.93,3123
2024-01-10T02:20:00,1,SHELF-D12,18.54,57.95,3123
2024-01-10T02:40:00,1,SHELF-D12,19.27,57.33,3123
2024-01-10T03:00:00,1,SHELF-D12,19.32,57.91,3123
2024-01-10T03:20:00,1,SHELF-D12,18.38,42.24,3123
2024-01-10T03:40:00,1,SHELF-D12,19.72,46.95,3123
2024-01-10T04:00:00,1,SHELF-D12,20.04,54.76,3123
2024-01-10T04:20:00,1,SHELF-D12,20.10,49.98,3123
2024-01-10T04:40:00,1,SHELF-D12,19.22,44.72,3123
2024-01-10T05:00:00,1,SHELF-D12,19.02,43.09,3123
2024-01-10T05:20:00,1,SHELF-D12,19.59,47.65,3123
2024-01-10T05:40:00,1,SHELF-D12,18.57,53.37,3123
2024-01-10T06:00:00,1,SHELF-D12,19.48,57.78,3123
2024-01-10T06:20:00,1,SHELF-D12,20.51,54.21,3123
2024-01-10T06:40:00,1,SHELF-D12,19.44,56.79,3123
2024-01-10T07:00:00,1,SHELF-D12,20.56,57.55,3123
2024-01-10T07:20:00,1,SHELF-D12,19.66,47.82,3123
2024-01-10T07:40:00,1,SHELF-D12,19.26,48.54,3123
2024-01-10T08:00:00,1,SHELF-D12,20.05,52.89,3123
2024-01-10T08:20:00,1,SHELF-D12,19.69,50.20,3123
2024-01-10T08:40:00,1,SHELF-D12,20.06,47.02,3123
2024-01-10T09:00:00,1,SHELF-D12,19.10,48.61,3123
2024-01-10T09:20:00,1,SHELF-D12,19.83,56.04,3123
2024-01-10T09:40:00,1,SHELF-D12,20.92,42.68,3123
2024-01-10T10:00:00,1,SHELF-D12,21.01,42.91,3123
2024-01-10T10:20:00,1,SHELF-D12,20.64,53.20,3123
2024-01-10T10:40:00,1,SHELF-D12,20.18,44.47,3123
2024-01-10T11:00:00,1,SHELF-D12,19.39,48.01,3123
2024-01-10T11:20:00,1,SHELF-D12,20.32,55.66,3123
2024-01-10T11:40:00,1,SHELF-D12,19.63,55.99,3123
2024-01-10T12:00:00,1,SHELF-D12,20.65,47.58,3123
2024-01-10T12:20:00,1,SHELF-D12,20.24,50.56,3123
2024-01-10T12:40:00,1,SHELF-D12,20.94,43.75,3123
2024-01-10T13:00:00,1,SHELF-D12,19.79,43.73,3123
2024-01-10T13:20:00,1,SHELF-D12,21.35,48.35,3123
2024-01-10T13:40:00,1,SHELF-D12,20.30,48.42,3123
2024-01-10T14:00:00,1,SHELF-D12,19.69,47.48,3123
2024-01-10T14:20:00,1,SHELF-D12,20.77,45.40,3123
2024-01-10T14:40:00,1,SHELF-D12,21.04,43.83,3123
2024-01-10T15:00:00,1,SHELF-D12,20.59,50.72,3123
2024-01-10T15:20:00,1,SHELF-D12,21.58,44.33,3123
2024-01-10T15:40:00,1,SHELF-D12,20.11,51.09,3123
2024-01-10T16:00:00,1,SHELF-D12,21.78,54.39,3123
2024-01-10T16:20:00,1,SHELF-D12,19.93,54.94,3123
2024-01-10T16:40:00,1,SHELF-D12,21.39,57.66,3123
2024-01-10T17:00:00,1,SHELF-D12,20.36,45.38,3123
2024-01-10T17:20:00,1,SHELF-D12,19.98,54.14,3123
2024-01-10T17:40:00,1,SHELF-D12,20.78,46.03,3123
2024-01-10T18:00:00,1,SHELF-D12,20.41,44.27,3123
2024-01-10T18:20:00,1,SHELF-D12,20.61,43.31,3123
2024-01-10T18:40:00,1,SHELF-D12,21.81,49.22,3123
2024-01-10T19:00:00,1,SHELF-D12,21.02,45.43,3123
2024-01-10T19:20:00,1,SHELF-D12,21.97,44.95,3123
2024-01-10T19:40:00,1,SHELF-D12,20.29,56.32,3123
2024-01-10T20:00:00,1,SHELF-D12,21.16,57.41,3123
2024-01-10T20:20:00,1,SHELF-D12,20.90,45.18,3123
2024-01-10T20:40:00,1,SHELF-D12,22.19,49.71,3123
2024-01-10T21:00:00,1,SHELF-D12,21.50,54.54,3123
2024-01-10T21:20:00,1,SHELF-D12,22.36,48.99,3123
2024-01-10T21:40:00,1,SHELF-D12,22.26,51.13,3123
2024-01-10T22:00:00,1,SHELF-D12,22.20,50.97,3123
2024-01-10T22:20:00,1,SHELF-D12,22.35,45.18,3123
2024-01-10T22:40:00,1,SHELF-D12,22.00,51.26,3123
2024-01-10T23:00:00,1,SHELF-D12,20.97,52.63,3123
2024-01-10T23:20:00,1,SHELF-D12,22.33,53.75,3123
2024-01-10T23:40:00,1,SHELF-D12,22.33,53.73,3123
2024-01-10T00:00:00,1,SHELF-A19,18.11,49.34,3085
2024-01-10T00:20:00,1,SHELF-A19,18.10,55.83,3085
2024-01-10T00:40:00,1,SHELF-A19,18.03,57.52,3085
2024-01-10T01:00:00,1,SHELF-A19,18.75,50.33,3085
2024-01-10T01:20:00,1,SHELF-A19,17.94,49.21,3085
2024-01-10T01:40:00,1,SHELF-A19,19.60,44.01,3085
2024-01-10T02:00:00,1,SHELF-A19,18.96,57.51,3085
2024-01-10T02:20:00,1,SHELF-A19,18.25,45.50,3085
2024-01-10T02:40:00,1,SHELF-A19,20.02,48.72,3085
2024-01-10T03:00:00,1,SHELF-A19,19.27,44.66,3085
2024-01-10T03:20:00,1,SHELF-A19,18.94,47.57,3085
2024-01-10T03:40:00,1,SHELF-A19,20.09,57.55,3085
2024-01-10T04:00:00,1,SHELF-A19,19.46,42.23,3085
2024-01-10T04:20:00,1,SHELF-A19,19.94,42.26,3085
2024-01-10T04:40:00,1,SHELF-A19,20.10,50.03,3085
2024-01-10T05:00:00,1,SHELF-A19,20.17,53.19,3085
2024-01-10T05:20:00,1,SHELF-A19,19.73,49.30,3085
2024-01-10T05:40:00,1,SHELF-A19,19.25,47.64,3085
2024-01-10T06:00:00,1,SHELF-A19,19.64,50.37,3085
2024-01-10T06:20:00,1,SHELF-A19,20.09,43.81,3085
2024-01-10T06:40:00,1,SHELF-A19,18.91,48.85,3085
2024-01-10T07:00:00,1,SHELF-A19,19.04,51.52,3085
2024-01-10T07:20:00,1,SHELF-A19,19.77,48.11,3085
2024-01-10T07:40:00,1,SHELF-A19,20.37,53.02,3085
2024-01-10T08:00:00,1,SHELF-A19,19.68,46.53,3085
2024-01-10T08:20:00,1,SHELF-A19,20.05,56.80,3085
2024-01-10T08:40:00,1,SHELF-A19,20.52,57.93,3085
2024-01-10T09:00:00,1,SHELF-A19,20.54,43.66,3085
2024-01-10T09:20:00,1,SHELF-A19,20.23,51.86,3085
2024-01-10T09:40:00,1,SHELF-A19,19.76,49.94,3085
2024-01-10T10:00:00,1,SHELF-A19,20.56,56.84,3085
2024-01-10T10:20:00,1,SHELF-A19,19.26,49.11,3085
2024-01-10T10:40:00,1,SHELF-A19,20.22,42.52,3085
2024-01-10T11:00:00,1,SHELF-A19,19.76,48.73,3085
2024-01-10T11:20:00,1,SHELF-A19,19.63,49.27,3085
2024-01-10T11:40:00,1,SHELF-A19,19.94,45.13,3085
2024-01-10T12:00:00,1,SHELF-A19,20.25,43.99,3085
2024-01-10T12:20:00,1,SHELF-A19,21.24,56.62,3085
2024-01-10T12:40:00,1,SHELF-A19,20.13,55.13,3085
2024-01-10T13:00:00,1,SHELF-A19,20.84,53.86,3085
2024-01-10T13:20:00,1,SHELF-A19,19.45,47.99,3085
2024-01-10T13:40:00,1,SHELF-A19,19.88,46.54,3085
2024-01-10T14:00:00,1,SHELF-A19,21.32,46.23,3085
2024-01-10T14:20:00,1,SHELF-A19,21.23,54.72,3085
2024-01-10T14:40:00,1,SHELF-A19,20.39,45.86,3085
2024-01-10T15:00:00,1,SHELF-A19,21.48,48.63,3085
2024-01-10T15:20:00,1,SHELF-A19,19.71,44.45,3085
2024-01-10T15:40:00,1,SHELF-A19,20.43,55.07,3085
2024-01-10T16:00:00,1,SHELF-A19,21.45,51.60,3085
2024-01-10T16:20:00,1,SHELF-A19,20.48,57.35,3085
2024-01-10T16:40:00,1,SHELF-A19,21.79,45.87,3085
2024-01-10T17:00:00,1,SHELF-A19,21.88,45.08,3085
2024-01-10T17:20:00,1,SHELF-A19,21.22,55.26,3085
2024-01-10T17:40:00,1,SHELF-A19,21.54,51.25,3085
2024-01-10T18:00:00,1,SHELF-A19,20.32,52.18,3085
2024-01-10T18:20:00,1,SHELF-A19,22.01,44.78,3085
2024-01-10T18:40:00,1,SHELF-A19,21.87,50.28,3085
2024-01-10T19:00:00,1,SHELF-A19,21.06,43.59,3085
2024-01-10T19:20:00,1,SHELF-A19,21.79,50.07,3085
2024-01-10T19:40:00,1,SHELF-A19,21.45,54.55,3085
2024-01-10T20:00:00,1,SHELF-A19,21.99,52.04,3085
2024-01-10T20:20:00,1,SHELF-A19,20.83,50.85,3085
2024-01-10T20:40:00,1,SHELF-A19,22.21,45.26,3085
2024-01-10T21:00:00,1,SHELF-A19,20.62,49.00,3085
2024-01-10T21:20:00,1,SHELF-A19,21.69,51.49,3085
2024-01-10T21:40:00,1,SHELF-A19,20.49,53.32,3085
2024-01-10T22:00:00,1,SHELF-A19,22.40,43.26,3085
2024-01-10T22:20:00,1,SHELF-A19,21.32,53.88,3085
2024-01-10T22:40:00,1,SHELF-A19,20.82,49.26,3085
2024-01-10T23:00:00,1,SHELF-A19,21.95,47.73,3085
2024-01-10T23:20:00,1,SHELF-A19,21.16,56.37,3085
2024-01-10T23:40:00,1,SHELF-A19,21.28,50.57,3085
2024-01-10T00:00:00,1,SHELF-B19,19.26,54.91,3144
2024-01-10T00:20:00,1,SHELF-B19,18.56,46.17,3144
2024-01-10T00:40:00,1,SHELF-B19,17.91,43.33,3144
2024-01-10T01:00:00,1,SHELF-B19,18.22,42.37,3144
2024-01-10T01:20:00,1,SHELF-B19,19.90,55.87,3144
2024-01-10T01:40:00,1,SHELF-B19,18.15,56.84,3144
2024-01-10T02:00:00,1,SHELF-B19,18.30,44.27,3144
2024-01-10T02:20:00,1,SHELF-B19,18.58,44.89,3144
2024-01-10T02:40:00,1,SHELF-B19,18.21,55.51,3144
2024-01-10T03:00:00,1,SHELF-B19,20.01,45.33,3144
2024-01-10T03:20:00,1,SHELF-B19,18.38,54.73,3144
2024-01-10T03:40:00,1,SHELF-B19,19.01,49.78,3144
2024-01-10T04:00:00,1,SHELF-B19,19.56,45.36,3144
2024-01-10T04:20:00,1,SHELF-B19,19.15,56.24,3144
2024-01-10T04:40:00,1,SHELF-B19,19.57,49.21,3144
2024-01-10T05:00:00,1,SHELF-B19,18.75,46.78,3144
2024-01-10T05:20:00,1,SHELF-B19,20.24,52.55,3144
2024-01-10T05:40:00,1,SHELF-B19,19.70,55.68,3144
2024-01-10T06:00:00,1,SHELF-B19,18.79,47.48,3144
2024-01-10T06:20:00,1,SHELF-B19,19.25,57.92,3144
2024-01-10T06:40:00,1,SHELF-B19,19.76,42.08,3144
2024-01-10T07:00:00,1,SHELF-B19,19.73,46.07,3144
2024-01-10T07:20:00,1,SHELF-B19,18.93,51.70,3144
2024-01-10T07:40:00,1,SHELF-B19,19.75,50.29,3144
2024-01-10T08:00:00,1,SHELF-B19,20.33,45.46,3144
2024-01-10T08:20:00,1,SHELF-B19,19.54,56.38,3144
2024-01-10T08:40:00,1,SHELF-B19,18.87,44.22,3144
2024-01-10T09:00:00,1,SHELF-B19,19.10,53.07,3144
2024-01-10T09:20:00,1,SHELF-B19,19.19,46.38,3144
2024-01-10T09:40:00,1,SHELF-B19,19.33,43.47,3144
2024-01-10T10:00:00,1,SHELF-B19,20.47,52.43,3144
2024-01-10T10:20:00,1,SHELF-B19,19.99,54.94,3144
2024-01-10T10:40:00,1,SHELF-B19,19.93,57.14,3144
2024-01-10T11:00:00,1,SHELF-B19,21.03,46.00,3144
2024-01-10T11:20:00,1,SHELF-B19,19.58,55.54,3144
2024-01-10T11:40:00,1,SHELF-B19,20.62,57.39,3144
2024-01-10T12:00:00,1,SHELF-B19,19.51,54.69,3144
2024-01-10T12:20:00,1,SHELF-B19,20.48,44.65,3144
2024-01-10T12:40:00,1,SHELF-B19,19.72,53.55,3144
2024-01-10T13:00:00,1,SHELF-B19,20.30,49.14,3144
2024-01-10T13:20:00,1,SHELF-B19,20.63,46.35,3144
2024-01-10T13:40:00,1,SHELF-B19,20.07,43.72,3144
2024-01-10T14:00:00,1,SHELF-B19,20.32,45.20,3144
2024-01-10T14:20:00,1,SHELF-B19,20.26,56.37,3144
2024-01-10T14:40:00,1,SHELF-B19,21.20,49.19,3144
2024-01-10T15:00:00,1,SHELF-B19,21.46,57.33,3144
2024-01-10T15:20:00,1,SHELF-B19,20.19,48.56,3144
2024-01-10T15:40:00,1,SHELF-B19,20.89,56.04,3144
2024-01-10T16:00:00,1,SHELF-B19,21.71,50.49,3144
2024-01-10T16:20:00,1,SHELF-B19,20.60,43.83,3144
2024-01-10T16:40:00,1,SHELF-B19,21.43,48.87,3144
2024-01-10T17:00:00,1,SHELF-B19,20.30,45.93,3144
2024-01-10T17:20:00,1,SHELF-B19,20.36,47.95,3144
2024-01-10T17:40:00,1,SHELF-B19,20.22,47.03,3144
2024-01-10T18:00:00,1,SHELF-B19,20.08,53.01,3144
2024-01-10T18:20:00,1,SHELF-B19,21.49,45.42,3144
2024-01-10T18:40:00,1,SHELF-B19,21.19,47.14,3144
2024-01-10T19:00:00,1,SHELF-B19,20.65,43.06,3144
2024-01-10T19:20:00,1,SHELF-B19,20.75,45.39,3144
2024-01-10T19:40:00,1,SHELF-B19,20.62,50.98,3144
2024-01-10T20:00:00,1,SHELF-B19,21.74,57.14,3144
2024-01-10T20:20:00,1,SHELF-B19,21.92,52.74,3144
2024-01-10T20:40:00,1,SHELF-B19,21.46,52.34,3144
2024-01-10T21:00:00,1,SHELF-B19,21.80,48.96,3144
2024-01-10T21:20:00,1,SHELF-B19,22.06,45.17,3144
2024-01-10T21:40:00,1,SHELF-B19,20.53,49.90,3144
2024-01-10T22:00:00,1,SHELF-B19,20.65,46.39,3144
2024-01-10T22:20:00,1,SHELF-B19,20.80,49.24,3144
2024-01-10T22:40:00,1,SHELF-B19,21.76,51.46,3144
2024-01-10T23:00:00,1,SHELF-B19,21.16,42.34,3144
2024-01-10T23:20:00,1,SHELF-B19,20.72,54.53,3144
2024-01-10T23:40:00,1,SHELF-B19,21.83,42.07,3144
2024-01-10T00:00:00,1,SHELF-E06,18.38,55.47,3200
2024-01-10T00:20:00,1,SHELF-E06,18.61,56.33,3200
2024-01-10T00:40:00,1,SHELF-E06,19.64,42.63,3200
2024-01-10T01:00:00,1,SHELF-E06,19.22,43.11,3200
2024-01-10T01:20:00,1,SHELF-E06,18.12,54.84,3200
2024-01-10T01:40:00,1,SHELF-E06,19.38,46.39,3200
2024-01-10T02:00:00,1,SHELF-E06,19.57,48.41,3200
2024-01-10T02:20:00,1,SHELF-E06,19.17,47.01,3200
2024-01-10T02:40:00,1,SHELF-E06,19.28,48.29,3200
2024-01-10T03:00:00,1,SHELF-E06,19.58,49.27,3200
2024-01-10T03:20:00,1,SHELF-E06,19.88,57.47,3200
2024-01-10T03:40:00,1,SHELF-E06,18.43,47.98,3200
2024-01-10T04:00:00,1,SHELF-E06,19.54,42.47,3200
2024-01-10T04:20:00,1,SHELF-E06,18.40,42.17,3200
2024-01-10T04:40:00,1,SHELF-E06,18.52,47.17,3200
2024-01-10T05:00:00,1,SHELF-E06,19.81,48.97,3200
2024-01-10T05:20:00,1,SHELF-E06,18.77,45.06,3200
2024-01-10T05:40:00,1,SHELF-E06,20.24,47.90,3200
2024-01-10T06:00:00,1,SHELF-E06,20.36,57.83,3200
2024-01-10T06:20:00,1,SHELF-E06,20.43,55.89,3200
2024-01-10T06:40:00,1,SHELF-E06,19.08,54.56,3200
2024-01-10T07:00:00,1,SHELF-E06,18.90,57.15,3200
2024-01-10T07:20:00,1,SHELF-E06,18.83,47.27,3200
2024-01-10T07:40:00,1,SHELF-E06,19.91,55.00,3200
2024-01-10T08:00:00,1,SHELF-E06,19.35,44.73,3200
2024-01-10T08:20:00,1,SHELF-E06,19.08,49.37,3200
2024-01-10T08:40:00,1,SHELF-E06,19.06,55.79,3200
2024-01-10T09:00:00,1,SHELF-E06,20.44,56.20,3200
2024-01-10T09:20:00,1,SHELF-E06,20.86,48.61,3200
2024-01-10T09:40:00,1,SHELF-E06,19.83,43.96,3200
2024-01-10T10:00:00,1,SHELF-E06,20.11,51.25,3200
2024-01-10T10:20:00,1,SHELF-E06,20.38,57.62,3200
2024-01-10T10:40:00,1,SHELF-E06,19.70,53.69,3200
2024-01-10T11:00:00,1,SHELF-E06,19.63,46.22,3200
2024-01-10T11:20:00,1,SHELF-E06,19.78,43.32,3200
2024-01-10T11:40:00,1,SHELF-E06,20.30,55.97,3200
2024-01-10T12:00:00,1,SHELF-E06,20.63,53.76,3200
2024-01-10T12:20:00,1,SHELF-E06,19.72,43.25,3200
2024-01-10T12:40:00,1,SHELF-E06,21.25,42.96,3200
2024-01-10T13:00:00,1,SHELF-E06,19.46,45.46,3200
2024-01-10T13:20:00,1,SHELF-E06,21.07,45.01,3200
2024-01-10T13:40:00,1,SHELF-E06,19.64,45.34,3200
2024-01-10T14:00:00,1,SHELF-E06,20.74,50.44,3200
2024-01-10T14:20:00,1,SHELF-E06,21.27,54.17,3200
2024-01-10T14:40:00,1,SHELF-E06,20.18,49.26,3200
2024-01-10T15:00:00,1,SHELF-E06,19.99,50.07,3200
2024-01-10T15:20:00,1,SHELF-E06,21.51,45.50,3200
2024-01-10T15:40:00,1,SHELF-E06,20.41,57.60,3200
2024-01-10T16:00:00,1,SHELF-E06,21.54,50.22,3200
2024-01-10T16:20:00,1,SHELF-E06,21.37,45.01,3200
2024-01-10T16:40:00,1,SHELF-E06,20.36,44.63,3200
2024-01-10T17:00:00,1,SHELF-E06,20.55,55.92,3200
2024-01-10T17:20:00,1,SHELF-E06,21.23,44.36,3200
2024-01-10T17:40:00,1,SHELF-E06,21.69,53.92,3200
2024-01-10T18:00:00,1,SHELF-E06,20.54,56.31,3200
2024-01-10T18:20:00,1,SHELF-E06,20.43,42.46,3200
2024-01-10T18:40:00,1,SHELF-E06,21.38,49.24,3200
2024-01-10T19:00:00,1,SHELF-E06,20.71,56.83,3200
2024-01-10T19:20:00,1,SHELF-E06,20.35,48.90,3200
2024-01-10T19:40:00,1,SHELF-E06,20.48,50.04,3200
2024-01-10T20:00:00,1,SHELF-E06,21.32,42.85,3200
2024-01-10T20:20:00,1,SHELF-E06,20.85,43.57,3200
2024-01-10T20:40:00,1,SHELF-E06,21.60,53.71,3200
2024-01-10T21:00:00,1,SHELF-E06,21.28,46.70,3200
2024-01-10T21:20:00,1,SHELF-E06,21.24,51.50,3200
2024-01-10T21:40:00,1,SHELF-E06,21.49,49.90,3200
2024-01-10T22:00:00,1,SHELF-E06,21.42,52.90,3200
2024-01-10T22:20:00,1,SHELF-E06,21.85,57.34,3200
2024-01-10T22:40:00,1,SHELF-E06,21.00,42.85,3200
2024-01-10T23:00:00,1,SHELF-E06,20.75,46.26,3200
2024-01-10T23:20:00,1,SHELF-E06,20.81,43.62,3200
2024-01-10T23:40:00,1,SHELF-E06,21.14,51.92,3200
2024-01-10T00:00:00,1,SHELF-F18,18.62,48.29,3265
2024-01-10T00:20:00,1,SHELF-F18,18.25,55.19,3265
2024-01-10T00:40:00,1,SHELF-F18,19.19,49.92,3265
2024-01-10T01:00:00,1,SHELF-F18,18.27,45.26,3265
2024-01-10T01:20:00,1,SHELF-F18,19.21,53.29,3265
2024-01-10T01:40:00,1,SHELF-F18,18.51,42.05,3265
2024-01-10T02:00:00,1,SHELF-F18,18.43,56.52,3265
2024-01-10T02:20:00,1,SHELF-F18,19.30,53.83,3265
2024-01-10T02:40:00,1,SHELF-F18,19.76,53.01,3265
2024-01-10T03:00:00,1,SHELF-F18,18.52,52.90,3265
2024-01-10T03:20:00,1,SHELF-F18,18.52,47.31,3265
2024-01-10T03:40:00,1,SHELF-F18,19.09,57.40,3265
2024-01-10T04:00:00,1,SHELF-F18,19.64,48.85,3265
2024-01-10T04:20:00,1,SHELF-F18,18.35,57.59,3265
2024-01-10T04:40:00,1,SHELF-F18,20.07,44.73,3265
2024-01-10T05:00:00,1,SHELF-F18,19.95,42.16,3265
2024-01-10T05:20:00,1,SHELF-F18,19.14,49.58,3265
2024-01-10T05:40:00,1,SHELF-F18,18.43,55.97,3265
2024-01-10T06:00:00,1,SHELF-F18,19.50,42.72,3265
2024-01-10T06:20:00,1,SHELF-F18,18.59,52.88,3265
2024-01-10T06:40:00,1,SHELF-F18,19.14,45.65,3265
2024-01-10T07:00:00,1,SHELF-F18,19.69,54.08,3265
2024-01-10T07:20:00,1,SHELF-F18,20.23,43.60,3265
2024-01-10T07:40:00,1,SHELF-F18,20.29,47.37,3265
2024-01-10T08:00:00,1,SHELF-F18,19.79,47.61,3265
2024-01-10T08:20:00,1,SHELF-F18,19.90,52.61,3265
2024-01-10T08:40:00,1,SHELF-F18,19.31,49.34,3265
2024-01-10T09:00:00,1,SHELF-F18,20.59,46.82,3265
2024-01-10T09:20:00,1,SHELF-F18,19.60,50.29,3265
2024-01-10T09:40:00,1,SHELF-F18,20.26,55.84,3265
2024-01-10T10:00:00,1,SHELF-F18,20.75,49.75,3265
2024-01-10T10:20:00,1,SHELF-F18,19.60,50.31,3265
2024-01-10T10:40:00,1,SHELF-F18,20.34,44.37,3265
2024-01-10T11:00:00,1,SHELF-F18,20.00,45.52,3265
2024-01-10T11:20:00,1,SHELF-F18,21.17,47.72,3265
2024-01-10T11:40:00,1,SHELF-F18,19.24,51.24,3265
2024-01-10T12:00:00,1,SHELF-F18,20.70,48.89,3265
2024-01-10T12:20:00,1,SHELF-F18,19.72,43.43,3265
2024-01-10T12:40:00,1,SHELF-F18,21.15,48.04,3265
2024-01-10T13:00:00,1,SHELF-F18,19.65,46.38,3265
2024-01-10T13:20:00,1,SHELF-F18,20.69,50.72,3265
2024-01-10T13:40:00,1,SHELF-F18,21.26,57.80,3265
2024-01-10T14:00:00,1,SHELF-F18,21.31,44.80,3265
2024-01-10T14:20:00,1,SHELF-F18,21.38,47.58,3265
2024-01-10T14:40:00,1,SHELF-F18,20.22,51.43,3265
2024-01-10T15:00:00,1,SHELF-F18,21.57,46.42,3265
2024-01-10T15:20:00,1,SHELF-F18,20.06,51.27,3265
2024-01-10T15:40:00,1,SHELF-F18,21.09,55.35,3265
2024-01-10T16:00:00,1,SHELF-F18,20.05,54.73,3265
2024-01-10T16:20:00,1,SHELF-F18,20.94,54.68,3265
2024-01-10T16:40:00,1,SHELF-F18,20.50,43.76,3265
2024-01-10T17:00:00,1,SHELF-F18,19.95,56.84,3265
2024-01-10T17:20:00,1,SHELF-F18,20.23,52.89,3265
2024-01-10T17:40:00,1,SHELF-F18,20.98,46.64,3265
2024-01-10T18:00:00,1,SHELF-F18,21.17,44.60,3265
2024-01-10T18:20:00,1,SHELF-F18,21.03,43.03,3265
2024-01-10T18:40:00,1,SHELF-F18,20.65,49.26,3265
2024-01-10T19:00:00,1,SHELF-F18,20.62,55.21,3265
2024-01-10T19:20:00,1,SHELF-F18,20.43,49.81,3265
2024-01-10T19:40:00,1,SHELF-F18,20.19,47.64,3265
2024-01-10T20:00:00,1,SHELF-F18,21.98,42.80,3265
2024-01-10T20:20:00,1,SHELF-F18,20.58,56.06,3265
2024-01-10T20:40:00,1,SHELF-F18,21.88,50.03,3265
2024-01-10T21:00:00,1,SHELF-F18,22.35,50.97,3265
2024-01-10T21:20:00,1,SHELF-F18,22.34,53.41,3265
2024-01-10T21:40:00,1,SHELF-F18,20.72,53.73,3265
2024-01-10T22:00:00,1,SHELF-F18,21.42,56.69,3265
2024-01-10T22:20:00,1,SHELF-F18,21.14,42.51,3265
2024-01-10T22:40:00,1,SHELF-F18,22.42,45.98,3265
2024-01-10T23:00:00,1,SHELF-F18,22.04,48.18,3265
2024-01-10T23:20:00,1,SHELF-F18,21.48,56.47,3265
2024-01-10T23:40:00,1,SHELF-F18,22.47,56.72,3265
2024-01-11T00:00:00,1,SHELF-D12,18.43,51.02,3232
2024-01-11T00:20:00,1,SHELF-D12,19.17,47.16,3232
2024-01-11T00:40:00,1,SHELF-D12,18.96,52.93,3232
2024-01-11T01:00:00,1,SHELF-D12,18.33,44.17,3232
2024-01-11T01:20:00,1,SHELF-D12,19.04,46.82,3232
2024-01-11T01:40:00,1,SHELF-D12,18.10,51.07,3232
2024-01-11T02:00:00,1,SHELF-D12,19.31,50.73,3232
2024-01-11T02:20:00,1,SHELF-D12,18.81,56.01,3232
2024-01-11T02:40:00,1,SHELF-D12,18.93,44.22,3232
